run,selection_policy,selected_candidate_set_hash,trade_candidate_set_hash,selected_count,trade_overlap,total_return,cagr,max_drawdown,sharpe,calmar,profit_factor,trade_count,cluster_expectancy_ci95_low,cluster_expectancy_ci95_high,engine_scope
167,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
168,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
169,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
170,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
171,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
172,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
173,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
174,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
175,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
176,RANDOM_WITHIN_TIES,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,30,16,0.293307,0.293307,-0.112876,1.854593,2.598500,1.948744,30,,,stateful_replay_over_full_engine_hard_pass
177,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
178,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
179,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
180,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
181,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
182,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
183,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
184,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
185,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
186,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
187,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
188,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
189,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
190,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
191,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
192,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
193,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
194,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
195,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
196,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
197,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
198,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
199,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
200,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
201,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
202,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
203,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
204,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
205,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
206,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
207,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
208,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
209,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
210,RANDOM_WITHIN_TIES,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,30,16,0.293307,0.293307,-0.112876,1.854593,2.598500,1.948744,30,,,stateful_replay_over_full_engine_hard_pass
211,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
212,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
213,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
214,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
215,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
216,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
217,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
218,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
219,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
220,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
221,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
222,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
223,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
224,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
225,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
226,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
227,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
228,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
229,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
230,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
231,RANDOM_WITHIN_TIES,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,30,16,0.293307,0.293307,-0.112876,1.854593,2.598500,1.948744,30,,,stateful_replay_over_full_engine_hard_pass
232,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
233,RANDOM_WITHIN_TIES,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,30,16,0.293307,0.293307,-0.112876,1.854593,2.598500,1.948744,30,,,stateful_replay_over_full_engine_hard_pass
234,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
235,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
236,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
237,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
238,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
239,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
240,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
241,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
242,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
243,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
244,RANDOM_WITHIN_TIES,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,3cdbaadd421a786a1d7c45bf6dcb90f054fd32bb57cd58581aafb5a7947b5990,30,16,0.293307,0.293307,-0.112876,1.854593,2.598500,1.948744,30,,,stateful_replay_over_full_engine_hard_pass
245,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
246,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
247,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
248,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
